x, y, th, stamp, 
-0.8109211325645447, -15.871883392333984, -1.6677333002194865, 1759176335323045616, 
-0.812947154045105, -15.894017219543457, -1.6673508336990681, 1759176335372078865, 
-0.8151714205741882, -15.918701171875, -1.6664443393789443, 1759176335426158441, 
-0.8168393969535828, -15.936759948730469, -1.6664443393789443, 1759176335466754214, 
-0.8193419575691223, -15.961665153503418, -1.664974555135104, 1759176335522074223, 
-0.8208620548248291, -15.979514122009277, -1.6645826803275994, 1759176335563041778, 
-0.8237559199333191, -16.008501052856445, -1.6645826803275994, 1759176335627243259, 
-0.8260261416435242, -16.031021118164062, -1.6656725339499803, 1759176335677152774, 
-0.8282707333564758, -16.05365562438965, -1.6661204778358043, 1759176335727185331, 
-0.830215334892273, -16.075992584228516, -1.6661204778358043, 1759176335776041798, 
-0.832421064376831, -16.098674774169922, -1.6646808532268829, 1759176335828123903, 
-0.834128737449646, -16.116540908813477, -1.6646808532269097, 1759176335867184976, 
-0.837105393409729, -16.147953033447266, -1.6646808532269097, 1759176335937613301, 
-0.8391016721725464, -16.170848846435547, -1.664774663027809, 1759176335988679760, 
-0.841120719909668, -16.188478469848633, -1.6638732105673573, 1759176336026979219, 
-0.8432132005691528, -16.211166381835938, -1.663670365842206, 1759176336076286523, 
-0.8452440500259399, -16.233158111572266, -1.6641357595702873, 1759176336127110009, 
-0.8473526835441589, -16.255908966064453, -1.6651284511942277, 1759176336177054960, 
-0.8494145274162292, -16.276384353637695, -1.6651298013691263, 1759176336222423277, 
-0.8520548939704895, -16.30551528930664, -1.66462922663412, 1759176336286967262, 
