x, y, th, stamp, 
-1.0530732870101929, -16.80287742614746, -1.243393433818683, 1759176649233982318, 
-1.0498305559158325, -16.811079025268555, -1.212719402326854, 1759176649278773304, 
-1.0461333990097046, -16.820829391479492, -1.1750438251494058, 1759176649324662536, 
-1.0407510995864868, -16.833555221557617, -1.1283612663880305, 1759176649374921517, 
-1.0336114168167114, -16.846965789794922, -1.0792899069099517, 1759176649422977648, 
-1.0257248878479004, -16.861515045166016, -1.02454460778504, 1759176649474387309, 
-1.0148921012878418, -16.878280639648438, -0.9594109118869757, 1759176649533817450, 
-1.0052168369293213, -16.891517639160156, -0.9063676988129297, 1759176649583050984, 
-0.9948612451553345, -16.904409408569336, -0.8521743462301853, 1759176649633916959, 
-0.9842067956924438, -16.91596031188965, -0.8027978571415411, 1759176649680330913, 
-0.9741020798683167, -16.926456451416016, -0.7550258104172836, 1759176649724032271, 
-0.9619844555854797, -16.937570571899414, -0.7031775522822543, 1759176649773010637, 
-0.9444210529327393, -16.95159339904785, -0.6331535289929577, 1759176649840643609, 
-0.9357986450195312, -16.958316802978516, -0.5955711262764968, 1759176649875170780, 
-0.91862952709198, -16.968971252441406, -0.5342056893185355, 1759176649933360464, 
-0.9040799736976624, -16.977083206176758, -0.48300872250297594, 1759176649983603052, 
-0.8897875547409058, -16.984346389770508, -0.43297595100301617, 1759176650031525807, 
-0.8746594190597534, -16.991174697875977, -0.38208350878138164, 1759176650080976560, 
-0.8612348437309265, -16.996463775634766, -0.33845940842296857, 1759176650124175690, 
-0.8447585105895996, -17.001834869384766, -0.2884356198770128, 1759176650173058302, 
-0.8285157680511475, -17.006343841552734, -0.23644245150113474, 1759176650223506916, 
-0.8128684163093567, -17.009841918945312, -0.18704803759912475, 1759176650271077563, 
-0.7961748838424683, -17.012775421142578, -0.13605751065335653, 1759176650320784608, 
-0.7757349610328674, -17.015090942382812, -0.07266787022913988, 1759176650383656440, 
-0.7596019506454468, -17.016164779663086, -0.023697531777486885, 1759176650431375677, 
-0.7422117590904236, -17.01626205444336, 0.02720583336079397, 1759176650481787553, 
-0.7280943393707275, -17.01602554321289, 0.06878241710948015, 1759176650524499325, 
-0.7111541032791138, -17.014490127563477, 0.11772408985750664, 1759176650574135093, 
-0.6879413723945618, -17.011035919189453, 0.18401200486887742, 1759176650642134374, 
-0.677534282207489, -17.009056091308594, 0.2135452553921083, 1759176650672438719, 
-0.6570456624031067, -17.004016876220703, 0.2737833196499309, 1759176650733681209, 
-0.640350878238678, -16.99928092956543, 0.3250564082553326, 1759176650783847031, 
-0.6245697736740112, -16.993959426879883, 0.371829770920893, 1759176650831841578, 
-0.6086671948432922, -16.987367630004883, 0.41884415137924275, 1759176650882859513, 
-0.5952907204627991, -16.9816951751709, 0.4598896107489868, 1759176650924796264, 
-0.5795280933380127, -16.9737548828125, 0.5068809041953017, 1759176650974889706, 
-0.5644292235374451, -16.965272903442383, 0.5553399916259006, 1759176651026599182, 
-0.5469257235527039, -16.95404052734375, 0.6126772092523882, 1759176651085432732, 
-0.5326654314994812, -16.943885803222656, 0.6590098511885599, 1759176651135759585, 
-0.5192350745201111, -16.93328285217285, 0.7049431863369265, 1759176651185696152, 
-0.5062757134437561, -16.92188262939453, 0.7507137653099303, 1759176651232829956, 
-0.49325963854789734, -16.909582138061523, 0.7971803427993592, 1759176651283645784, 
-0.4831792414188385, -16.899654388427734, 0.8348328897712085, 1759176651324663479, 
-0.47177383303642273, -16.886682510375977, 0.8800766737703053, 1759176651374682676, 
-0.46103957295417786, -16.873626708984375, 0.9248513399800247, 1759176651423130195, 
-0.4503867030143738, -16.859050750732422, 0.9700936389210318, 1759176651472896613, 
-0.4387134611606598, -16.841379165649414, 1.0264031895824253, 1759176651534079778, 
-0.4298143982887268, -16.82644271850586, 1.0720598153772074, 1759176651582826377, 
-0.42161986231803894, -16.810911178588867, 1.1179445463828848, 1759176651633843109, 
-0.4141465127468109, -16.79503059387207, 1.1619533162576567, 1759176651684690353, 
-0.4085161089897156, -16.78182601928711, 1.1973232440461477, 1759176651724675679, 
-0.40224164724349976, -16.765186309814453, 1.2423988193019537, 1759176651775273755, 
-0.39475560188293457, -16.741859436035156, 1.3066772196206857, 1759176651843590542, 
-0.3919299244880676, -16.73169708251953, 1.333174697186645, 1759176651872986428, 
-0.3873121440410614, -16.711097717285156, 1.387109204973523, 1759176651934200080, 
-0.38426467776298523, -16.693777084350586, 1.4320801844982456, 1759176651983802695, 
-0.38204771280288696, -16.67611312866211, 1.475742153422404, 1759176652033667425, 
-0.3805254101753235, -16.658065795898438, 1.520102049662682, 1759176652083807051, 
-0.37990742921829224, -16.643720626831055, 1.55459375665416, 1759176652124701638, 
-0.37977057695388794, -16.62578773498535, 1.5979012924698308, 1759176652173945234, 
-0.3810649514198303, -16.600902557373047, 1.656188985346228, 1759176652244362975, 
